"id","fdc_id","nutrient_id","amount","data_points","derivation_id","min","max","median","footnote","min_year_acqured"
"2219773","321358","1262","0.0","6","1","0.0","0.0","0.0","","2015"
"2219774","321358","1265","1.41","6","1","1.05","1.76","1.43","","2015"
"2219725","321358","1278","0.0","6","1","0.0","0.0","0.0","","2015"
"2219709","321358","1127","1.3","6","1","0.26","2.47","1.21","","2015"
"2219749","321358","1090","71.1","11","1","56.6","82.0","70.4","","2015"
"2219746","321358","1075","0.0","2","1","0.0","0.0","0.0","","2015"
"2219766","321358","1313","0.005","6","1","0.003","0.006","0.005","","2015"
"2219815","321358","1330","0.012","","4","","","","",""
"2219737","321358","1404","0.637","6","1","0.411","0.742","0.668","","2015"
"2219807","321358","1197","1.1","1","1","","","1.1","","2015"
"2219771","321358","1259","0.0","6","1","0.0","0.0","0.0","","2015"
"2219810","321358","1194","22.3","1","1","","","22.3","","2015"
"2219777","321358","1123","258.0","1","1","","","258.0","","2015"
"2219761","321358","1299","0.004","6","1","0.003","0.004","0.004","","2015"
"2219724","321358","1273","0.044","6","1","0.031","0.062","0.042","","2015"
"2219719","321358","1258","2.22","","4","","","","",""
"2219791","321358","1014","0.0","2","1","0.0","0.0","0.0","","2015"
"2219758","321358","1276","0.0","6","1","0.0","0.0","0.0","","2015"
"2219734","321358","1323","0.007","6","1","0.005","0.01","0.008","","2015"
"2219748","321358","1089","2.41","11","1","1.87","2.96","2.33","","2015"
"2219825","321358","1085","16.1","","4","","","","",""
"2219806","321358","1180","46.6","1","1","","","46.6","","2015"
"2219798","321358","1002","1.18","11","1","0.99","1.29","1.25","","2015"
"2219790","321358","1011","0.0","2","1","0.0","0.0","0.0","","2015"
"2219792","321358","1051","58.7","11","1","56.1","65.6","57.6","","2015"
"2219756","321358","1108","0.0","1","1","","","0.0","","2015"
"2219796","321358","1103","16.2","2","1","0.0","32.3","16.2","","2015"
"2219780","321358","1128","0.0","6","1","0.0","0.0","0.0","","2015"
"2219757","321358","1271","0.005","6","1","0.003","0.006","0.006","","2015"
"2219735","321358","1329","0.006","","4","","","","",""
"2219736","321358","1333","0.0","6","1","0.0","0.0","0.0","","2015"
"2219743","321358","1012","0.15","2","1","0.0","0.3","0.15","","2015"
"2219788","321358","1008","229.0","","49","","","","",""
"2219801","321358","2014","0.001","6","1","0.0","0.004","0.0","","2015"
"2219802","321358","1334","0.0","6","1","0.0","0.0","0.0","","2015"
"2219717","321358","1185","17.2","2","1","11.2","23.3","17.2","","2015"
"2219808","321358","1198","0.2","1","1","","","0.2","","2015"
"2219731","321358","1315","6.25","6","1","4.87","8.73","5.98","","2015"
"2219711","321358","1131","0.0","6","1","0.0","0.0","0.0","","2015"
"2219814","321358","1050","13.9","","4","","","","",""
"2219764","321358","1306","0.012","6","1","0.008","0.017","0.012","","2015"
"2219783","321358","1170","0.318","4","1","0.26","0.37","0.32","","2015"
"2219824","321358","2026","0.005","","4","","","","",""
"2219779","321358","1126","9.47","6","1","6.32","11.9","9.58","","2015"
"2219781","321358","1129","0.0","6","1","0.0","0.0","0.0","","2015"
"2219722","321358","1264","0.009","6","1","0.008","0.01","0.008","","2015"
"2219754","321358","1106","1.0","","49","","","","",""
"2219800","321358","2012","0.084","6","1","0.046","0.126","0.082","","2015"
"2219784","321358","1175","0.143","6","1","0.11","0.16","0.15","","2015"
"2219759","321358","1292","6.37","","4","","","","",""
"2219716","321358","1184","0.0","2","1","0.0","0.0","0.0","","2015"
"2219785","321358","1183","0.0","2","1","0.0","0.0","0.0","","2015"
"2219747","321358","1079","5.4","6","1","4.9","5.7","5.5","","2015"
"2219738","321358","1405","0.0","6","1","0.0","0.0","0.0","","2015"
"2219813","321358","1063","0.34","","4","","","","",""
"2219752","321358","1098","0.348","11","1","0.27","0.396","0.376","","2015"
"2219723","321358","1272","0.0","6","1","0.0","0.0","0.0","","2015"
"2219819","321358","2020","0.0","","4","","","","",""
"2219809","321358","1199","0.0","1","1","","","0.0","","2015"
"2219750","321358","1091","166.0","11","1","134.0","190.0","179.0","","2015"
"2219741","321358","1007","1.97","11","1","1.73","2.12","1.99","","2015"
"2219740","321358","1003","7.35","","49","6.2","8.05","7.79","",""
"2219732","321358","1316","6.81","6","1","4.78","8.56","7.03","","2015"
"2219803","321358","1335","0.0","6","1","0.0","0.0","0.0","","2015"
"2219775","321358","1266","0.634","6","1","0.478","0.771","0.654","","2015"
"2219762","321358","1304","0.006","6","1","0.004","0.009","0.006","","2015"
"2219727","321358","1300","0.01","6","1","0.006","0.014","0.011","","2015"
"2219721","321358","1263","0.0","6","1","0.0","0.0","0.0","","2015"
"2219793","321358","1087","41.0","11","1","26.0","57.0","46.0","","2015"
"2219812","321358","1195","23.0","1","1","","","23.0","","2015"
"2219726","321358","1280","0.0","6","1","0.0","0.0","0.0","","2015"
"2219811","321358","1196","0.2","1","1","","","0.2","","2015"
"2219707","321358","1120","3.0","1","1","","","3.0","","2015"
"2219778","321358","1125","0.31","6","1","0.22","0.36","0.34","","2015"
"2219728","321358","1301","0.027","6","1","0.019","0.044","0.025","","2015"
"2219739","321358","1411","0.0","6","1","0.0","0.0","0.0","","2015"
"2219770","321358","1406","0.0","6","1","0.0","0.0","0.0","","2015"
"2219763","321358","1305","0.0","6","1","0.0","0.0","0.0","","2015"
"2219794","321358","1092","289.0","11","1","231.0","327.0","315.0","","2015"
"2219760","321358","1293","7.48","","4","","","","",""
"2219753","321358","1101","1.06","11","1","0.785","1.21","1.15","","2015"
"2219767","321358","1314","0.021","6","1","0.015","0.027","0.02","","2015"
"2219751","321358","1093","438.0","11","1","387.0","489.0","444.0","","2015"
"2219715","321358","1177","36.0","6","1","13.0","53.0","41.0","","2015"
"2219745","321358","1062","960.0","","49","","","","",""
"2219822","321358","2024","0.0","","4","","","","",""
"2219786","321358","1004","17.1","11","1","11.9","19.1","18.2","","2015"
"2219804","321358","2019","0.0","6","1","0.0","0.0","0.0","","2015"
"2219718","321358","1257","0.018","","4","","","","",""
"2219816","321358","2010","0.007","","4","","","","",""
"2219769","321358","1331","0.0","","4","","","","",""
"2219708","321358","1122","0.0","1","1","","","0.0","","2015"
"2219713","321358","1165","0.15","6","1","0.12","0.17","0.16","","2015"
"2219729","321358","1303","0.0","6","1","0.0","0.0","0.0","","2015"
"2219795","321358","1095","1.38","11","1","1.17","1.5","1.45","","2015"
"2219797","321358","1109","1.74","6","1","1.4","2.89","1.53","","2015"
"2219817","321358","2016","6.81","","4","","","","",""
"2219789","321358","1010","0.18","2","1","0.0","0.37","0.18","","2015"
"2219742","321358","1009","8.12","6","1","7.7","8.8","8.0","","2015"
"2219744","321358","1013","0.0","2","1","0.0","0.0","0.0","","2015"
"2219805","321358","1414","0.0","6","1","0.0","0.0","0.0","","2015"
"2219818","321358","2018","0.656","","4","","","","",""
"2219765","321358","1311","0.002","6","1","0.0","0.003","0.003","","2015"
"2219821","321358","2023","0.0","","4","","","","",""
"2219823","321358","2025","0.0","","4","","","","",""
"2219787","321358","1005","14.9","","49","","","","",""
"2219730","321358","1312","0.005","6","1","0.0","0.011","0.004","","2015"
"2219799","321358","2009","0.0","6","1","0.0","0.0","0.0","","2015"
"2219820","321358","2022","0.005","","4","","","","",""
"2219712","321358","1162","0.0","6","1","0.0","0.0","0.0","","2015"
"2219772","321358","1260","0.0","6","1","0.0","0.0","0.0","","2015"
"2219755","321358","1107","12.0","1","1","","","12.0","","2015"
"2219776","321358","1267","0.079","6","1","0.072","0.083","0.08","","2015"
"2219768","321358","1321","0.02","6","1","0.011","0.029","0.018","","2015"
"2219782","321358","1167","0.948","6","1","0.82","1.09","0.95","","2015"
"2219714","321358","1166","0.115","6","1","0.08","0.14","0.12","","2015"
"2219733","321358","1317","0.001","","4","","","","",""
"2219710","321358","1130","0.0","6","1","0.0","0.0","0.0","","2015"
"2219720","321358","1261","0.0","6","1","0.0","0.0","0.0","","2015"
"2220014","321360","1119","9.0","3","1","8.0","11.0","9.0","","2016"
"2220017","321360","1125","0.02","2","1","0.0","0.04","0.02","","2016"
"2220012","321360","1121","95.0","3","1","68.0","131.0","84.0","","2016"
"2220020","321360","1131","0.0","2","1","0.0","0.0","0.0","","2016"
"2220015","321360","1109","0.98","2","1","0.85","1.12","0.98","","2016"
"2219988","321360","1198","0.0","1","1","","","0.0","","2016"
"2220007","321360","2028","393.0","3","1","286.0","493.0","399.0","","2016"
"2220011","321360","1160","554.0","3","1","524.0","594.0","542.0","","2016"
"2220008","321360","1120","0.0","3","1","0.0","0.0","0.0","","2016"
"2220030","321360","1167","0.805","2","1","0.8","0.81","0.805","","2016"
"2219984","321360","1162","27.2","12","1","22.4","32.4","26.3","","2016"
"2220016","321360","1128","0.0","2","1","0.0","0.0","0.0","","2016"
"2219998","321360","1090","11.9","6","1","10.7","13.1","11.8","","2016"
"2220035","321360","1062","113.0","","49","","","","",""
"2219983","321360","1051","92.5","18","1","90.9","93.6","92.7","","2016"
"2220006","321360","2032","0.0","3","1","0.0","0.0","0.0","","2016"
"2219992","321360","1195","0.6","1","1","","","0.6","","2016"
"2219997","321360","1089","0.33","6","1","0.28","0.44","0.31","","2016"
"2219999","321360","1101","0.121","6","1","0.076","0.219","0.098","","2016"
"2220001","321360","1092","260.0","6","1","239.0","285.0","257.0","","2016"
"2220003","321360","1095","0.2","6","1","0.18","0.25","0.19","","2016"
"2220018","321360","1129","0.0","2","1","0.0","0.0","0.0","","2016"
"2220013","321360","1122","4100.0","3","1","3860.0","4240.0","4210.0","","2016"
"2220024","321360","1183","0.0","2","1","0.0","0.0","0.0","","2016"
"2219989","321360","1194","8.0","1","1","","","8.0","","2016"
"2219994","321360","1180","9.8","1","1","","","9.8","","2016"
"2220032","321360","1005","5.51","","49","","","","",""
"2219993","321360","1199","0.0","1","1","","","0.0","","2016"
"2220009","321360","1159","49.0","3","1","36.0","67.0","46.0","","2016"
"2219995","321360","1087","11.0","6","1","9.0","15.0","10.0","","2016"
"2220029","321360","1177","10.0","2","1","9.0","10.0","10.0","","2016"
"2220034","321360","1008","27.0","","49","","","","",""
"2219996","321360","1098","0.058","6","1","0.042","0.085","0.056","","2016"
"2220021","321360","1126","0.7","2","1","0.61","0.8","0.7","","2016"
"2220004","321360","1079","2.1","3","1","1.9","2.2","2.2","","2016"
"2220025","321360","1185","4.2","2","1","3.3","5.2","4.2","","2016"
"2220033","321360","1106","0.0","","49","","","","",""
"2220031","321360","1003","0.83","","49","0.75","0.94","0.81","",""
"2219991","321360","1196","1.2","1","1","","","1.2","","2016"
"2220002","321360","1093","6.0","6","1","3.0","10.0","5.0","","2016"
"2219985","321360","1007","0.56","6","1","0.51","0.64","0.55","","2016"
"2219987","321360","1002","0.13","6","1","0.12","0.15","0.13","","2016"
"2220010","321360","1161","12.0","3","1","9.0","14.0","12.0","","2016"
"2220005","321360","1108","0.0","3","1","0.0","0.0","0.0","","2016"
"2219986","321360","1004","0.63","6","1","0.46","0.82","0.64","","2016"
"2220022","321360","1130","0.0","2","1","0.0","0.0","0.0","","2016"
"2220023","321360","1184","0.0","2","1","0.0","0.0","0.0","","2016"
"2220019","321360","1127","0.12","2","1","0.08","0.15","0.12","","2016"
"2219990","321360","1197","0.0","1","1","","","0.0","","2016"
"2220027","321360","1165","0.075","2","1","0.07","0.08","0.075","","2016"
"2220028","321360","1175","0.06","2","1","0.05","0.07","0.06","","2016"
"2220026","321360","1166","0.065","2","1","0.06","0.07","0.065","","2016"
"2220000","321360","1091","28.0","6","1","23.0","33.0","27.0","","2016"
"2220546","321611","1014","0.0","6","1","0.0","0.0","0.0","","2015"
"2220528","321611","1051","93.6","12","1","93.0","94.2","93.5","","2015"
"2220548","321611","1002","0.17","12","1","0.13","0.2","0.17","","2015"
"2220529","321611","1095","0.19","12","1","0.14","0.27","0.19","","2015"
"2220535","321611","1011","0.65","6","1","0.5","0.72","0.67","","2015"
"2220526","321611","1075","0.0","6","1","0.0","0.0","0.0","","2015"
"2220547","321611","1092","97.0","12","1","76.0","114.0","96.0","","2015"
"2220549","321611","1063","1.29","","4","","","","",""
"2220536","321611","1062","86.0","","49","","","","",""
"2220530","321611","1087","36.0","12","1","26.0","42.0","36.0","","2015"
"2220540","321611","1101","0.176","12","1","0.137","0.223","0.18","","2015"
"2220532","321611","1005","4.11","","49","","","","",""
"2220531","321611","1004","0.39","12","1","0.3","0.47","0.38","","2015"
"2220543","321611","1003","1.04","","49","0.81","1.25","1.06","",""
"2220537","321611","1091","23.0","12","1","18.0","27.0","23.0","","2015"
"2220539","321611","1098","0.041","12","1","0.027","0.058","0.041","","2015"
"2220541","321611","1089","0.78","12","1","0.35","1.5","0.61","","2015"
"2220542","321611","1012","0.64","6","1","0.48","0.72","0.67","","2015"
"2220544","321611","1007","0.89","12","1","0.71","1.05","0.92","","2015"
"2220534","321611","1010","0.0","6","1","0.0","0.0","0.0","","2015"
"2220527","321611","1013","0.0","6","1","0.0","0.0","0.0","","2015"
"2220533","321611","1008","21.0","","49","","","","",""
"2220545","321611","1090","12.7","12","1","10.7","14.3","12.5","","2015"
"2220538","321611","1093","282.0","12","1","183.0","328.0","305.0","","2015"
"2227697","323121","1259","0.004","17","1","0.0","0.008","0.004","","2015"
"2227698","323121","1260","0.0","17","1","0.0","0.0","0.0","","2015"
"2227766","323121","1335","0.0","17","1","0.0","0.0","0.0","","2015"
"2227705","323121","1292","12.1","","4","","","","",""
"2227708","323121","1304","1.38","17","1","0.842","1.93","1.6","","2015"
"2227716","323121","1406","0.021","17","1","0.017","0.025","0.021","","2015"
"2227755","323121","1091","128.0","17","1","92.0","172.0","126.0","","2015"
"2227732","323121","1272","0.0","17","1","0.0","0.0","0.0","","2015"
"2227781","323121","2024","0.013","","4","","","","",""
"2227784","323121","1085","26.0","","4","","","","",""
"2227777","323121","2018","0.084","","4","","","","",""
"2227729","323121","1261","0.005","17","1","0.0","0.014","0.003","","2015"
"2227731","323121","1264","0.84","17","1","0.763","0.911","0.841","","2015"
"2227727","323121","1257","1.59","","4","","","","",""
"2227724","323121","1178","0.97","9","1","0.84","1.1","0.95","","2015"
"2227760","323121","1106","3.0","","49","","","","",""
"2227726","323121","1131","0.0","9","1","0.0","0.0","0.0","","2015"
"2227770","323121","1414","0.0","17","1","0.0","0.0","0.0","","2015"
"2227703","323121","1271","0.029","17","1","0.024","0.035","0.029","","2015"
"2227751","323121","1003","11.7","","49","10.7","12.4","11.8","",""
"2227738","323121","1303","0.087","17","1","0.076","0.098","0.084","","2015"
"2227720","323121","1129","0.0","9","1","0.0","0.0","0.0","","2015"
"2227718","323121","1126","0.17","9","1","0.0","0.37","0.18","","2015"
"2227733","323121","1273","0.008","17","1","0.005","0.01","0.008","","2015"
"2227728","323121","1258","11.4","","4","","","","",""
"2227771","323121","2014","0.064","17","1","0.0","0.149","0.037","","2015"
"2227757","323121","1098","0.046","17","1","0.025","0.071","0.043","","2015"
"2227761","323121","1010","0.0","6","1","0.0","0.0","0.0","","2015"
"2227780","323121","2023","0.003","","4","","","","",""
"2227709","323121","1305","0.0","17","1","0.0","0.0","0.0","","2015"
"2227710","323121","1306","0.131","17","1","0.107","0.157","0.132","","2015"
"2227722","323121","1166","0.154","9","1","0.11","0.21","0.14","","2015"
"2227778","323121","2020","0.022","","4","","","","",""
"2227773","323121","1063","1.26","","4","","","","",""
"2227756","323121","1093","872.0","17","1","732.0","1040.0","890.0","","2015"
"2227712","323121","1313","0.008","17","1","0.005","0.01","0.008","","2015"
"2227725","323121","1130","0.0","9","1","0.0","0.0","0.0","","2015"
"2227750","323121","1062","1310.0","","49","","","","",""
"2227744","323121","1329","1.46","","4","","","","",""
"2227768","323121","2019","0.001","17","1","0.0","0.003","0.0","","2015"
"2227747","323121","1405","0.001","17","1","0.0","0.004","0.0","","2015"
"2227782","323121","2025","0.0","","4","","","","",""
"2227746","323121","1404","0.078","17","1","0.045","0.114","0.071","","2015"
"2227754","323121","1090","11.5","17","1","8.2","16.9","9.5","","2015"
"2227706","323121","1293","0.954","","4","","","","",""
"2227775","323121","2010","0.257","","4","","","","",""
"2227730","323121","1263","0.019","17","1","0.017","0.021","0.019","","2015"
"2227713","323121","1314","0.985","17","1","0.782","1.17","0.999","","2015"
"2227772","323121","1334","0.001","17","1","0.0","0.003","0.0","","2015"
"2227749","323121","1127","0.0","9","1","0.0","0.0","0.0","","2015"
"2227779","323121","2022","0.029","","4","","","","",""
"2227769","323121","2012","0.117","17","1","0.097","0.147","0.105","","2015"
"2227711","323121","1311","0.169","17","1","0.137","0.199","0.174","","2015"
"2227767","323121","2009","0.267","17","1","0.238","0.298","0.269","","2015"
"2227765","323121","1002","1.87","17","1","1.71","1.98","1.89","","2015"
"2227719","323121","1128","0.0","9","1","0.0","0.0","0.0","","2015"
"2227736","323121","1300","0.355","17","1","0.312","0.407","0.361","","2015"
"2227745","323121","1333","0.0","17","1","0.0","0.0","0.0","","2015"
"2227743","323121","1323","0.257","17","1","0.24","0.303","0.251","","2015"
"2227783","323121","2026","0.008","","4","","","","",""
"2227739","323121","1312","0.005","17","1","0.0","0.011","0.003","","2015"
"2227700","323121","1265","6.33","17","1","5.99","6.76","6.36","","2015"
"2227752","323121","1007","2.74","17","1","1.52","3.34","2.9","","2015"
"2227763","323121","1013","0.0","6","1","0.0","0.0","0.0","","2015"
"2227715","323121","1331","0.001","","4","","","","",""
"2227740","323121","1315","10.4","17","1","9.64","11.7","10.4","","2015"
"2227723","323121","1177","0.0","1","1","","","0.0","","2015"
"2227741","323121","1316","0.625","17","1","0.568","0.723","0.616","","2015"
"2227753","323121","1089","1.14","17","1","0.9","1.46","1.08","","2015"
"2227699","323121","1262","0.015","17","1","0.011","0.02","0.015","","2015"
"2227696","323121","1175","0.13","9","1","0.109","0.153","0.128","","2015"
"2227691","323121","1014","0.09","6","1","0.0","0.28","0.0","","2015"
"2227694","323121","1167","2.25","9","1","2.03","2.52","2.15","","2015"
"2227693","323121","1109","0.51","9","1","0.26","0.77","0.52","","2015"
"2227684","323121","1004","28.0","17","1","25.8","31.3","27.4","","2015"
"2227690","323121","1011","1.17","6","1","0.62","1.73","1.16","","2015"
"2227686","323121","1008","314.0","","49","","","","",""
"2227687","323121","1087","15.0","17","1","7.0","28.0","10.0","","2015"
"2227692","323121","1051","54.6","17","1","52.2","57.4","54.4","","2015"
"2227689","323121","1095","2.06","17","1","1.59","2.55","2.04","","2015"
"2227685","323121","1005","2.89","","49","","","","",""
"2227688","323121","1092","343.0","17","1","173.0","489.0","400.0","","2015"
"2227695","323121","1170","0.263","6","1","0.23","0.38","0.24","","2015"
"2227717","323121","1125","0.0","9","1","0.0","0.0","0.0","","2015"
"2227748","323121","1411","0.008","17","1","0.006","0.01","0.008","","2015"
"2227758","323121","1101","0.031","17","1","0.0","0.06","0.022","","2015"
"2227702","323121","1267","0.029","17","1","0.024","0.034","0.029","","2015"
"2227721","323121","1165","0.033","9","1","0.027","0.042","0.03","","2015"
"2227762","323121","1012","0.0","6","1","0.0","0.0","0.0","","2015"
"2227704","323121","1276","0.003","17","1","0.0","0.005","0.003","","2015"
"2227734","323121","1278","0.003","17","1","0.0","0.005","0.004","","2015"
"2227774","323121","1330","0.131","","4","","","","",""
"2227776","323121","2016","0.794","","4","","","","",""
"2227707","323121","1299","0.138","17","1","0.123","0.152","0.142","","2015"
"2227759","323121","1105","3.0","3","1","2.0","5.0","3.0","","2015"
"2227764","323121","1075","0.0","6","1","0.0","0.0","0.0","","2015"
"2227742","323121","1317","0.064","","4","","","","",""
"2227737","323121","1301","0.002","17","1","0.0","0.004","0.0","","2015"
"2227714","323121","1321","0.005","17","1","0.003","0.008","0.005","","2015"
"2227735","323121","1280","0.013","17","1","0.011","0.016","0.014","","2015"
"2227701","323121","1266","3.66","17","1","3.21","4.01","3.7","","2015"
"2228470","323294","1005","16.2","","49","","","","",""
"2228557","323294","1085","53.4","","4","","","","",""
"2228448","323294","1162","0.0","2","1","0.0","0.0","0.0","","2015"
"2228495","323294","1165","0.079","8","1","0.06","0.11","0.08","","2015"
"2228460","323294","1293","14.5","","4","","","","",""
"2228547","323294","1317","0.001","","4","","","","",""
"2228477","323294","1175","0.075","8","1","0.06","0.08","0.08","","2015"
"2228449","323294","1272","0.0","8","1","0.0","0.0","0.0","","2015"
"2228466","323294","1095","2.8","13","1","2.66","3.04","2.75","","2001"
"2228517","323294","1194","4.3","1","1","","","4.3","","2001"
"2228545","323294","1330","0.016","","4","","","","",""
"2228539","323294","1130","0.0","8","1","0.0","0.0","0.0","","2015"
"2228461","323294","1321","0.002","8","1","0.0","0.006","0.0","","2015"
"2228445","323294","1013","0.0","3","1","0.0","0.0","0.0","","2015"
"2228499","323294","1257","0.032","","4","","","","",""
"2228471","323294","1259","0.001","8","1","0.0","0.01","0.0","","2015"
"2228459","323294","1292","34.2","","4","","","","",""
"2228550","323294","2018","0.052","","4","","","","",""
"2228502","323294","1300","0.028","8","1","0.027","0.03","0.028","","2015"
"2228478","323294","1265","3.54","8","1","3.24","4.04","3.51","","2015"
"2228480","323294","1267","0.059","8","1","0.036","0.083","0.062","","2015"
"2228522","323294","1196","0.0","1","1","","","0.0","","2001"
"2228498","323294","1127","0.0","8","1","0.0","0.0","0.0","","2015"
"2228538","323294","1128","0.28","8","1","0.25","0.32","0.28","","2015"
"2228523","323294","2009","0.0","8","1","0.0","0.0","0.0","","2015"
"2228507","323294","1333","0.0","8","1","0.0","0.0","0.0","","2015"
"2228511","323294","1093","256.0","13","1","55.0","552.0","187.0","","2001"
"2228467","323294","1103","0.0","1","1","","","0.0","","2015"
"2228457","323294","1276","0.0","8","1","0.0","0.0","0.0","","2015"
"2228509","323294","1012","0.0","3","1","0.0","0.0","0.0","","2015"
"2228500","323294","1258","4.56","","4","","","","",""
"2228497","323294","1177","35.0","8","1","29.0","44.0","34.0","","2015"
"2228520","323294","1199","0.0","1","1","","","0.0","","2001"
"2228476","323294","1170","0.237","3","1","0.19","0.29","0.23","","2001"
"2228475","323294","1167","3.1","8","1","2.65","3.65","3.0","","2015"
"2228487","323294","1101","2.02","13","1","1.67","2.29","2.07","","2001"
"2228544","323294","1329","0.016","","4","","","","",""
"2228481","323294","1008","620.0","","49","","","","",""
"2228462","323294","1304","0.016","8","1","0.013","0.018","0.016","","2015"
"2228472","323294","1260","0.0","8","1","0.0","0.0","0.0","","2015"
"2228543","323294","1063","4.17","","4","","","","",""
"2228533","323294","1406","0.0","8","1","0.0","0.0","0.0","","2015"
"2228530","323294","1335","0.0","8","1","0.0","0.0","0.0","","2015"
"2228508","323294","1106","2.0","","49","","","","",""
"2228501","323294","1264","0.027","8","1","0.016","0.051","0.026","","2015"
"2228447","323294","1108","0.0","1","1","","","0.0","","2015"
"2228515","323294","1185","0.0","1","1","","","0.0","","2015"
"2228455","323294","1263","0.0","8","1","0.0","0.0","0.0","","2015"
"2228510","323294","1079","11.0","8","1","10.6","11.5","10.9","","2015"
"2228514","323294","1122","0.0","1","1","","","0.0","","2015"
"2228532","323294","2019","0.0","8","1","0.0","0.0","0.0","","2015"
"2228483","323294","1011","0.0","3","1","0.0","0.0","0.0","","2015"
"2228556","323294","2026","0.0","","4","","","","",""
"2228468","323294","1109","19.0","8","1","16.0","21.8","19.3","","2015"
"2228546","323294","1331","0.0","","4","","","","",""
"2228451","323294","1280","0.0","8","1","0.0","0.0","0.0","","2015"
"2228529","323294","1414","0.0","8","1","0.0","0.0","0.0","","2015"
"2228551","323294","2020","0.0","","4","","","","",""
"2228463","323294","1306","0.016","8","1","0.013","0.018","0.016","","2015"
"2228505","323294","1404","0.05","8","1","0.016","0.106","0.026","","2015"
"2228450","323294","1273","0.042","8","1","0.01","0.113","0.024","","2015"
"2228512","323294","1123","25.0","1","1","","","25.0","","2015"
"2228542","323294","1184","0.0","1","1","","","0.0","","2015"
"2228525","323294","2012","0.076","8","1","0.038","0.112","0.09","","2015"
"2228548","323294","2010","0.061","","4","","","","",""
"2228489","323294","1075","0.0","3","1","0.0","0.0","0.0","","2015"
"2228531","323294","1303","0.0","8","1","0.0","0.0","0.0","","2015"
"2228485","323294","1051","2.2","13","1","0.9","2.84","2.16","","2001"
"2228486","323294","1098","0.87","13","1","0.804","0.908","0.874","","2001"
"2228482","323294","1010","4.17","3","1","3.76","4.47","4.28","","2015"
"2228555","323294","2025","0.0","","4","","","","",""
"2228519","323294","1198","0.0","1","1","","","0.0","","2001"
"2228473","323294","1125","0.18","8","1","0.15","0.22","0.17","","2015"
"2228492","323294","1091","456.0","13","1","436.0","474.0","456.0","","2001"
"2228503","323294","1315","33.8","8","1","32.0","35.8","33.6","","2015"
"2228494","323294","1007","3.47","13","1","2.78","4.32","3.36","","2001"
"2228454","323294","1261","0.0","8","1","0.0","0.0","0.0","","2015"
"2228469","323294","1004","57.8","13","1","53.1","60.0","59.0","","2001"
"2228537","323294","1129","0.0","8","1","0.0","0.0","0.0","","2015"
"2228491","323294","1090","258.0","13","1","242.0","273.0","260.0","","2001"
"2228441","323294","1271","0.005","8","1","0.004","0.006","0.005","","2015"
"2228552","323294","2022","0.005","","4","","","","",""
"2228474","323294","1126","0.92","8","1","0.33","1.44","0.96","","2015"
"2228444","323294","1262","0.0","8","1","0.0","0.003","0.0","","2015"
"2228521","323294","1195","56.1","1","1","","","56.1","","2001"
"2228506","323294","1323","0.061","8","1","0.057","0.066","0.06","","2015"
"2228496","323294","1166","1.57","8","1","1.32","1.86","1.63","","2015"
"2228465","323294","1092","684.0","13","1","612.0","744.0","686.0","","2001"
"2228534","323294","1305","0.0","8","1","0.0","0.0","0.0","","2015"
"2228504","323294","1316","14.5","8","1","13.1","16.1","14.4","","2015"
"2228549","323294","2016","14.5","","4","","","","",""
"2228443","323294","1313","0.0","8","1","0.0","0.003","0.0","","2015"
"2228554","323294","2024","0.0","","4","","","","",""
"2228528","323294","1411","0.0","8","1","0.0","0.0","0.0","","2015"
"2228452","323294","1301","0.024","8","1","0.006","0.063","0.014","","2015"
"2228518","323294","1197","0.4","1","1","","","0.4","","2001"
"2228527","323294","1314","0.259","8","1","0.232","0.285","0.26","","2015"
"2228516","323294","1002","3.94","13","1","3.78","4.29","3.9","","2001"
"2228456","323294","1278","0.002","8","1","0.0","0.012","0.0","","2015"
"2228490","323294","1089","3.17","13","1","2.92","3.55","3.13","","2001"
"2228513","323294","1120","9.0","1","1","","","9.0","","2015"
"2228540","323294","1131","0.0","8","1","0.0","0.0","0.0","","2015"
"2228493","323294","1003","20.4","","49","19.6","22.2","20.2","",""
"2228524","323294","2014","0.001","8","1","0.0","0.004","0.0","","2015"
"2228453","323294","1312","0.001","8","1","0.0","0.005","0.0","","2015"
"2228464","323294","1087","273.0","13","1","220.0","301.0","280.0","","2001"
"2228479","323294","1266","0.828","8","1","0.731","0.972","0.809","","2015"
"2228484","323294","1014","0.0","3","1","0.0","0.0","0.0","","2015"
"2228446","323294","1107","17.0","1","1","","","17.0","","2015"
"2228458","323294","1180","60.8","1","1","","","60.8","","2001"
"2228535","323294","1405","0.0","8","1","0.0","0.0","0.0","","2015"
"2228541","323294","1183","0.0","1","1","","","0.0","","2015"
"2228442","323294","1299","0.008","8","1","0.007","0.009","0.008","","2015"
"2228526","323294","1311","0.006","8","1","0.005","0.007","0.006","","2015"
"2228553","323294","2023","0.002","","4","","","","",""
"2228536","323294","1334","0.0","8","1","0.0","0.0","0.0","","2015"
"2228488","323294","1062","2590.0","","49","","","","",""
"2229560","323505","1177","62.0","3","1","53.0","72.0","60.0","","2015"
"2229584","323505","1128","0.0","3","1","0.0","0.0","0.0","","2015"
"2229581","323505","1123","6260.0","3","1","4460.0","8560.0","5760.0","","2015"
"2229549","323505","1185","390.0","3","1","369.0","422.0","378.0","","2015"
"2229586","323505","1167","1.18","3","1","0.93","1.59","1.02","","2015"
